year;ibge_code;ibge_label;isco88_4digit;isco88_4digit_LABEL
2010;3513;TÉCNICOS DE REDES E SISTEMAS DE COMPUTADORES;3121;Computer assistants
2010;3514;TÉCNICOS DA WEB;3121;Computer assistants
2010;3521;TÉCNICOS DE RADIODIFUSÃO E GRAVAÇÃO AUDIOVISUAL;3132;Broadcasting and telecommunications equipment operators
2010;3522;TÉCNICOS DE ENGENHARIA DE TELECOMUNICAÇÕES;3119;Physical and engineering science technicians not elsewhere classified
2010;4110;ESCRITURÁRIOS GERAIS;4190;Other office clerks
2010;4120;SECRETÁRIOS (GERAL);4115;Secretaries
2010;4131;OPERADORES DE MÁQUINAS DE PROCESSAMENTO DE TEXTO E MECANÓGRAFOS;4141;Library and filing clerks
2010;4132;OPERADORES DE ENTRADA DE DADOS;4141;Library and filing clerks
2010;4211;CAIXAS DE BANCO E AFINS;4211;Cashiers and ticket clerks
2010;4212;COLETORES DE APOSTAS E DE JOGOS;4211;Cashiers and ticket clerks
2010;4213;TRABALHADORES EM ESCRITÓRIOS DE EMPRÉSTIMOS E PENHOR;4190;Other office clerks
2010;4214;COBRADORES E AFINS;4211;Cashiers and ticket clerks
2010;4221;TRABALHADORES DE AGÊNCIAS DE VIAGEM;3429;Business services agents and trade brokers not elsewhere classified
2010;4222;TRABALHADORES DE CENTRAIS DE ATENDIMENTO;4222;Receptionists and information clerks
2010;4223;TELEFONISTAS;4223;Telephone switchboard operators
2010;4224;RECEPCIONISTAS DE HOTÉIS;4222;Receptionists and information clerks
2010;4225;TRABALHADORES DOS SERVIÇOS DE INFORMAÇÕES;4222;Receptionists and information clerks
2010;4226;RECEPCIONISTAS EM GERAL;4222;Receptionists and information clerks
2010;4227;ENTREVISTADORES DE PESQUISAS DE MERCADO;4190;Other office clerks
2010;4229;TRABALHADORES DE SERVIÇOS DE INFORMAÇÃO AO CLIENTE NÃO CLASSIFICADOS ANTERIORMENTE;4222;Receptionists and information clerks
2010;4311;TRABALHADORES DE CONTABILIDADE E CÁLCULO DE CUSTOS;4190;Other office clerks
2010;4312;TRABALHADORES DE SERVIÇOS ESTATÍSTICOS, FINANCEIROS E DE SEGUROS;4190;Other office clerks
2010;4313;TRABALHADORES ENCARREGADOS DE FOLHA DE PAGAMENTO;4190;Other office clerks
2010;4321;TRABALHADORES DE CONTROLE DE ABASTECIMENTO E ESTOQUES;4131;Stock clerks
2010;4322;TRABALHADORES DE SERVIÇOS DE APOIO À PRODUÇÃO;4190;Other office clerks
2010;4323;TRABALHADORES DE SERVIÇOS DE TRANSPORTE;4133;Transport clerks
2010;4411;TRABALHADORES DE BIBLIOTECAS;4141;Library and filing clerks
2010;4412;TRABALHADORES DE SERVIÇOS DE CORREIOS;4142;Mail carriers and sorting clerks
2010;4413;CODIFICADORES DE DADOS, REVISORES DE PROVAS DE IMPRESSÃO E AFINS;7341;Compositors, typesetters and related workers
2010;4414;OUTROS ESCREVENTES;4141;Library and filing clerks
2010;4415;TRABALHADORES DE ARQUIVOS;4141;Library and filing clerks
2010;4416;TRABALHADORES DO SERVIÇO DE PESSOAL;4190;Other office clerks
2010;4419;TRABALHADORES DE APOIO ADMINISTRATIVO NÃO CLASSIFICADOS ANTERIORMENTE;4190;Other office clerks
2010;5111;AUXILIARES DE SERVIÇO DE BORDO;5111;Travel attendants and travel stewards
2010;5112;FISCAIS E COBRADORES DE TRANSPORTES PÚBLICOS;5112;Transport conductors
2010;5113;GUIAS DE TURISMO;5112;Transport conductors
2010;5120;COZINHEIROS;5122;Cooks
2010;5131;GARÇONS ;5123;Waiters, waitresses and bartenders
2010;5132; ATENDENTES DE BAR;5123;Waiters, waitresses and bartenders
2010;5141;CABELEIREIROS;5141;Hairdressers, barbers, beauticians and related workers
2010;5142;ESPECIALISTAS EM TRATAMENTO DE BELEZA E AFINS;5141;Hairdressers, barbers, beauticians and related workers
2010;5151;SUPERVISORES DE MANUTENÇÃO E LIMPEZA DE EDIFÍCIOS EM ESCRITÓRIOS, HOTÉIS E ESTABELECIMENTOS;9141;Building caretakers
2010;5152;GOVERNANTAS E MORDOMOS DOMÉSTICOS ;9131;Domestic helpers and cleaners
2010;5153;PORTEIROS E ZELADORES;9141;Building caretakers
2010;5161;ASTRÓLOGOS, ADIVINHOS E AFINS;2460;Religious professionals
2010;5162;ACOMPANHANTES E CRIADOS PARTICULARES;5131;Child-care workers
2010;5163;TRABALHADORES DE FUNERÁRIAS E EMBALSAMADORES;9333;Freight handlers
2010;5164;CUIDADORES DE ANIMAIS;5131;Child-care workers
2010;5165;INSTRUTORES DE AUTOESCOLA;2359;Other teaching professionals not elsewhere classified
2010;5168;TRABALHADORES DO SEXO;9333;Freight handlers
2010;5169;TRABALHADORES DE SERVIÇOS PESSOAIS NÃO CLASSIFICADOS ANTERIORMENTE;9333;Freight handlers
2010;5211;VENDEDORES DE QUIOSQUES E POSTOS DE MERCADOS;5230;Stall and market salespersons
2010;5212;VENDEDORES AMBULANTES DE SERVIÇOS DE ALIMENTAÇÃO;9112;Street vendors, non-food products
2010;5221;COMERCIANTES DE LOJAS;1314;General managers in wholesale and retail trade
2010;5222;SUPERVISORES DE LOJAS;1314;General managers in wholesale and retail trade
2010;5223;BALCONISTAS E VENDEDORES DE LOJAS;1314;General managers in wholesale and retail trade
2010;5230;CAIXAS E EXPEDIDORES DE BILHETES;4211;Cashiers and ticket clerks
2010;5241;MODELOS DE MODA, ARTE E PUBLICIDADE;2455;Film, stage and related actors and directors
2010;5242;DEMONSTRADORES DE LOJAS;1314;General managers in wholesale and retail trade
2010;5243;VENDEDORES A DOMICILIO;3415;Technical and commercial sales representatives
2010;5244;VENDEDORES POR TELEFONE;4223;Telephone switchboard operators
2010;5245;FRENTISTAS DE POSTO DE GASOLINA;1314;General managers in wholesale and retail trade
2010;5246;BALCONISTAS DOS SERVIÇOS DE ALIMENTAÇÃO;5123;Waiters, waitresses and bartenders
2010;5249;VENDEDORES NÃO CLASSIFICADOS ANTERIORMENTE;1314;General managers in wholesale and retail trade
2010;5311;CUIDADORES DE CRIANÇAS ;5131;Child-care workers
2010;5312;AJUDANTES DE PROFESSORES;3340;Other teaching associate professionals
2010;5321;TRABALHADORES DE CUIDADOS PESSOAIS EM INSTITUIÇÕES;3231;Nursing associate professionals
2010;5322;TRABALHADORES DE CUIDADOS PESSOAIS A DOMICÍLIOS;5131;Child-care workers
2010;5329;TRABALHADORES DE CUIDADOS PESSOAIS NOS SERVIÇOS DE SAÚDE NÃO CLASSIFICADOS ANTERIORMENTE;3231;Nursing associate professionals
2010;5411;BOMBEIROS;5161;Fire-fighters
2010;5412;POLICIAIS;5169;Protective services workers not elsewhere classified
2010;5413;GUARDIÕES DE PRESÍDIOS;5169;Protective services workers not elsewhere classified
2010;5414;GUARDAS DE SEGURANÇA;5169;Protective services workers not elsewhere classified
2010;5419;TRABALHADORES DOS SERVIÇOS DE PROTEÇÃO E SEGURANÇA NÃO CLASSIFICADOS ANTERIORMENTE;5169;Protective services workers not elsewhere classified
2010;6111;AGRICULTORES E TRABALHADORES QUALIFICADOS EM ATIVIDADES DA AGRICULTURA (EXCLUSIVE HORTAS, VIVEIROS E JARDINS);9211;Farm-hands and labourers
2010;6112;AGRICULTORES E TRABALHADORES QUALIFICADOS NO CULTIVO DE HORTAS, VIVEIROS E JARDINS;9211;Farm-hands and labourers
2010;6114;AGRICULTORES E TRABALHADORES QUALIFICADOS DE CULTIVOS MISTOS;9211;Farm-hands and labourers
2010;6121;CRIADORES DE GADO E TRABALHADORES QUALIFICADOS DA CRIAÇÃO DE GADO;9211;Farm-hands and labourers
2010;6122;AVICULTORES E TRABALHADORES QUALIFICADOS DA AVICULTURA;9211;Farm-hands and labourers
2010;6123;APICULTORES, SERICICULTORES E TRABALHADORES QUALIFICADOS DA APICULTURA E SERICICULTURA;9211;Farm-hands and labourers
2010;6129;OUTROS CRIADORES E TRABALHADORES QUALIFICADOS DA PECUÁRIA NÃO CLASSIFICADOS ANTERIORMENTE;9211;Farm-hands and labourers
2010;6130;PRODUTORES E TRABALHADORES QUALIFICADOS DE EXPLORAÇÃO AGROPECUÁRIA MISTA ;9211;Farm-hands and labourers
2010;6210;TRABALHADORES FLORESTAIS QUALIFICADOS E AFINS;6141;Forestry workers and loggers
2010;6221;TRABALHADORES DA AQUICULTURA;9211;Farm-hands and labourers
2010;6224;CAÇADORES;6152;Inland and coastal waters fishery workers
2010;6225;PESCADORES;6152;Inland and coastal waters fishery workers
2010;7111;CONSTRUTORES DE CASAS;7129;Building frame and related trades workers not elsewhere classified
2010;7112;PEDREIROS;7122;Bricklayers and stonemasons
2010;7113;CANTEIROS, CORTADORES E GRAVADORES DE PEDRAS;7111;Miners and quarry workers
2010;7114;TRABALHADORES EM CIMENTO E CONCRETO ARMADO;7123;Concrete placers, concrete finishers and related workers
2010;7115;CARPINTEIROS;7124;Carpenters and joiners
2010;7119;OUTROS TRABALHADORES QUALIFICADOS E OPERÁRIOS DA CONSTRUÇÃO NÃO CLASSIFICADOS ANTERIORMENTE;7129;Building frame and related trades workers not elsewhere classified
2010;7121;TELHADORES;7132;Floor layers and tile setters
2010;7122;APLICADORES DE REVESTIMENTOS CERÂMICOS, PASTILHAS, PEDRAS E MADEIRAS;7132;Floor layers and tile setters
2010;7123;GESSEIROS;7133;Plasterers
2010;7124;INSTALADORES DE MATERIAL ISOLANTE TÉRMICO E ACÚSTICO;7133;Plasterers
2010;7125;VIDRACEIROS;7135;Glaziers
2010;7126;BOMBEIROS E ENCANADORES;7136;Plumbers and pipe fitters
2010;7127;MECÂNICOS-INSTALADORES DE SISTEMAS DE REFRIGERAÇÃO E CLIMATIZAÇÃO;7241;Electrical mechanics and fitters
2010;7131;PINTORES E EMPAPELADORES;7141;Painters and related workers
2010;7132;LUSTRADORES;7141;Painters and related workers
2010;7133;LIMPADORES DE FACHADAS ;9141;Building caretakers
2010;7211;MOLDADORES DE METAL E MACHEIROS;7211;Metal moulders and coremakers
2010;7212;SOLDADORES E OXICORTADORES;7212;Welders and flamecutters
2010;7213;CHAPISTAS E CALDEIREIROS;8211;Machine-tool operators
2010;7214;MONTADORES DE ESTRUTURAS METÁLICAS;8211;Machine-tool operators
2010;7215;APARELHADORES E EMENDADORES DE CABOS;7245;Electrical line installers, repairers and cable jointers
2010;7221;FERREIROS E FORJADORES;8211;Machine-tool operators
2010;7222;FERRAMENTEIROS E AFINS;8211;Machine-tool operators
2010;7223;REGULADORES E OPERADORES DE MÁQUINAS-FERRAMENTAS;8211;Machine-tool operators
2010;7224;POLIDORES DE METAIS E AFIADORES DE FERRAMENTAS;7224;Metal wheel-grinders, polishers and tool sharpeners
2010;7231;MECÂNICOS E REPARADORES DE VEÍCULOS A MOTOR;7231;Motor vehicle mechanics and fitters
2010;7232;MECÂNICOS E REPARADORES DE MOTORES DE AVIÃO;8281;Mechanical-machinery assemblers
2010;7233;MECÂNICOS E REPARADORES DE MÁQUINAS AGRÍCOLAS E INDUSTRIAIS;8281;Mechanical-machinery assemblers
2010;7234;REPARADORES DE BICICLETAS E AFINS;7231;Motor vehicle mechanics and fitters
2010;7311;MECÂNICOS E REPARADORES DE INSTRUMENTOS DE PRECISÃO;7311;Precision-instrument makers and repairers
2010;7312;CONFECCIONADORES E AFINADORES DE INSTRUMENTOS MUSICAIS;7311;Precision-instrument makers and repairers
2010;7313;JOALHEIROS E LAPIDADORES DE GEMAS, ARTESÃOS DE METAIS PRECIOSOS E SEMIPRECIOSOS ;7313;Jewellery and precious-metal workers
2010;7314;CERAMISTAS E AFINS (PREPARAÇÃO E FABRICAÇÃO);8139;Glass, ceramics and related plant operators not elsewhere classified
2010;7315;CORTADORES, POLIDORES, JATEADORES E GRAVADORES DE VIDROS E AFINS ;8139;Glass, ceramics and related plant operators not elsewhere classified
2010;7316;REDATORES DE CARTAZES, PINTORES DECORATIVOS E GRAVADORES ;9333;Freight handlers
2010;7317;ARTESÃOS DE PEDRA, MADEIRA, VIME E MATERIAIS SEMELHANTES;7331;Handicraft workers in wood and related materials
2010;7318;ARTESÃOS DE TECIDOS, COUROS E MATERIAIS SEMELHANTES;7331;Handicraft workers in wood and related materials
2010;7319;ARTESÃOS NÃO CLASSIFICADOS ANTERIORMENTE;7331;Handicraft workers in wood and related materials
2010;7321;TRABALHADORES DA PRÉ-IMPRESSÃO GRÁFICA ;7341;Compositors, typesetters and related workers
2010;7322;IMPRESSORES;7341;Compositors, typesetters and related workers
2010;7323;ENCADERNADORES E AFINS;7345;Bookbinders and related workers
2010;7411;ELETRICISTAS DE OBRAS E AFINS;7137;Building and related electricians
2010;7412;MECÂNICOS E AJUSTADORES ELETRICISTAS;7241;Electrical mechanics and fitters
2010;7413;INSTALADORES E REPARADORES DE LINHAS ELÉTRICAS;7245;Electrical line installers, repairers and cable jointers
2010;7421;MECÂNICOS E REPARADORES EM ELETRÔNICA;7241;Electrical mechanics and fitters
2010;7422;INSTALADORES E REPARADORES EM TECNOLOGIAS DA INFORMAÇÃO E COMUNICAÇÕES;7245;Electrical line installers, repairers and cable jointers
2010;7511;MAGAREFES E AFINS ;7411;Butchers, fishmongers and related food preparers
2010;7512;PADEIROS, CONFEITEIROS E AFINS ;7412;Bakers, pastry-cooks and confectionery makers
2010;7513;TRABALHADORES DA PASTEURIZAÇÃO DO LEITE E FABRICAÇÃO DE LATICÍNIOS E AFINS ;8272;Dairy-products machine operators
2010;7514;TRABALHADORES DA CONSERVAÇÃO DE FRUTAS, LEGUMES E SIMILARES ;8271;Meat- and fish-processing-machine operators
2010;7515;TRABALHADORES DA DEGUSTAÇÃO E CLASSIFICAÇÃO DE ALIMENTOS E BEBIDAS;8271;Meat- and fish-processing-machine operators
2010;7516;TRABALHADORES QUALIFICADOS DA PREPARAÇÃO DO FUMO E SEUS PRODUTOS ;7416;Tobacco preparers and tobacco products makers
2010;7521;TRABALHADORES DE TRATAMENTO E PREPARAÇÃO DA MADEIRA ;7421;Wood treaters
2010;7522;MARCENEIROS E AFINS ;7422;Cabinet makers and related workers
2010;7523;OPERADORES DE MÁQUINAS DE LAVRAR MADEIRA ;8141;Wood-processing-plant operators
2010;7531;ALFAIATES, MODISTAS, CHAPELEIROS E PELETEIROS;8263;Sewing-machine operators
2010;7532;TRABALHADORES QUALIFICADOS DA PREPARAÇÃO DA CONFECÇÃO DE ROUPAS;7435;Textile, leather and related pattern-makers and cutters
2010;7533;COSTUREIROS, BORDADEIROS E AFINS;7436;Sewers, embroiderers and related workers
2010;7534;TAPECEIROS, COLCHOEIROS E AFINS;7437;Upholsterers and related workers
2010;7535;TRABALHADORES QUALIFICADOS DO TRATAMENTO DE COUROS E PELES;7441;Pelt dressers, tanners and fellmongers
2010;7536;SAPATEIROS E AFINS;7442;Shoe-makers and related workers
2010;7541;TRABALHADORES SUBAQUÁTICOS ;5161;Fire-fighters
2010;7542;DINAMITADORES E DETONADORES;7111;Miners and quarry workers
2010;7543;CLASSIFICADORES E PROVADORES DE PRODUTOS (EXCETO DE BEBIDAS E ALIMENTOS);3152;Safety, health and quality inspectors
2010;7544;FUMIGADORES E OUTROS CONTROLADORES DE PRAGAS E ERVAS DANINHAS;9141;Building caretakers
2010;7549;OUTROS TRABALHADORES QUALIFICADOS E OPERÁRIOS DA INDÚSTRIA E DO ARTESANATO NÃO CLASSIFICADOS ANTERIORMENTE;7331;Handicraft workers in wood and related materials
2010;8111;MINEIROS E OPERADORES DE MÁQUINAS E DE INSTALAÇÕES EM MINAS E PEDREIRAS;7111;Miners and quarry workers
2010;8112;OPERADORES DE INSTALAÇÕES DE PROCESSAMENTO DE MINERAIS E ROCHAS;8113;Well drillers and borers and related workers
2010;8113;PERFURADORES E SONDADORES DE POÇOS E AFINS ;8113;Well drillers and borers and related workers
2010;8114;OPERADORES DE MÁQUINAS PARA FABRICAR CIMENTO, PEDRAS E OUTROS PRODUTOS MINERAIS;8139;Glass, ceramics and related plant operators not elsewhere classified
2010;8121;OPERADORES DE INSTALAÇÕES DE PROCESSAMENTO DE METAIS;8211;Machine-tool operators
2010;8122;OPERADORES DE MÁQUINAS POLIDORAS, GALVANIZADORAS E RECOBRIDORAS DE METAIS;8223;Metal finishing-, plating- and coating-machine operators
2010;8131;OPERADORES DE INSTALAÇÕES E MÁQUINAS DE PRODUTOS QUÍMICOS ;8113;Well drillers and borers and related workers
2010;8132;OPERADORES DE MÁQUINAS PARA FABRICAR PRODUTOS FOTOGRÁFICOS ;8290;Other machine operators and assemblers
2010;8141;OPERADORES DE MÁQUINAS PARA FABRICAR PRODUTOS DE BORRACHA;8231;Rubber-products machine operators
2010;8142;OPERADORES DE MÁQUINAS PARA FABRICAR PRODUTOS DE MATERIAL PLÁSTICO;8231;Rubber-products machine operators
2010;8143;OPERADORES DE MÁQUINAS PARA FABRICAR PRODUTOS DE PAPEL ;8141;Wood-processing-plant operators
2010;8151;OPERADORES DE MÁQUINAS DE PREPARAÇÃO DE FIBRAS, FIAÇÃO E BOBINAMENTO DE FIOS;8261;Fibre-preparing-, spinning- and winding-machine operators
2010;8152;OPERADORES DE TEARES E OUTRAS MÁQUINAS DE TECELAGEM;8262;Weaving- and knitting-machine operators
2010;8153;OPERADORES DE MÁQUINAS DE COSTURA;8263;Sewing-machine operators
2010;8154;OPERADORES DE MÁQUINAS DE BRANQUEAMENTO, TINGIMENTO E LIMPEZA DE TECIDOS;8264;Bleaching-, dyeing- and cleaning-machine operators
2010;8155;OPERADORES DE MÁQUINAS DE PROCESSAMENTO DE COUROS E PELES;7442;Shoe-makers and related workers
2010;8156;OPERADORES DE MÁQUINAS PARA FABRICAÇÃO DE CALÇADOS E AFINS;7442;Shoe-makers and related workers
2010;8157;OPERADORES DE MÁQUINAS DE LAVAR, TINGIR E PASSAR ROUPAS;8264;Bleaching-, dyeing- and cleaning-machine operators
2010;8159;OPERADORES DE MÁQUINAS PARA FABRICAR PRODUTOS TÊXTEIS E ARTIGOS DE COURO E PELE NÃO CLASSIFICADOS ANTERIORMENTE;7442;Shoe-makers and related workers
2010;8160;OPERADORES DE MÁQUINAS PARA ELABORAR ALIMENTOS E PRODUTOS AFINS;8271;Meat- and fish-processing-machine operators
2010;8171;OPERADORES DE INSTALAÇÕES PARA A PREPARAÇÃO DE PASTA DE PAPEL E PAPEL;8141;Wood-processing-plant operators
2010;8172;OPERADORES DE INSTALAÇÕES PARA PROCESSAMENTO DE MADEIRA;8141;Wood-processing-plant operators
2010;8181;OPERADORES DE INSTALAÇÕES DE VIDRARIA E CERÂMICA   ;8139;Glass, ceramics and related plant operators not elsewhere classified
2010;8182;OPERADORES DE MÁQUINAS DE VAPOR E CALDEIRAS;8162;Steam-engine and boiler operators
2010;8183;OPERADORES DE MÁQUINAS DE EMBALAGEM, ENGARRAFAMENTO E ETIQUETAGEM;9322;Hand packers and other manufacturing labourers
2010;8189;OPERADORES DE MÁQUINAS E DE INSTALAÇÕES FIXAS NÃO CLASSIFICADOS ANTERIORMENTE;8290;Other machine operators and assemblers
2010;8211;MECÂNICOS MONTADORES DE MAQUINARIA MECÂNICA;8281;Mechanical-machinery assemblers
2010;8212;MONTADORES DE EQUIPAMENTOS ELÉTRICOS E ELETRÔNICOS;7241;Electrical mechanics and fitters
2010;8219;MONTADORES NÃO CLASSIFICADOS ANTERIORMENTE;8281;Mechanical-machinery assemblers
2010;8311;MAQUINISTAS DE LOCOMOTIVAS ;8311;Locomotive-engine drivers
2010;8312;GUARDA-FREIOS E AGENTES DE MANOBRAS;8312;Railway brakers, signallers and shunters
2010;8321;CONDUTORES DE MOTOCICLETAS;8322;Car, taxi and van drivers
2010;8322;CONDUTORES DE AUTOMÓVEIS, TAXIS E CAMINHONETES;8322;Car, taxi and van drivers
2010;8331;CONDUTORES DE ÔNIBUS E BONDES;8322;Car, taxi and van drivers
2010;8332;CONDUTORES DE CAMINHÕES PESADOS;8322;Car, taxi and van drivers
2010;8341;OPERADORES DE MÁQUINAS AGRÍCOLAS E FLORESTAIS MÓVEIS;8331;Motorised farm and forestry plant operators
2010;8342;OPERADORES DE MÁQUINAS DE MOVIMENTAÇÃO DE TERRAS E AFINS;8332;Earth-moving- and related plant operators
2010;8343;OPERADORES DE GUINDASTES, GRUAS, APARATOS DE ELEVAÇÃO E AFINS;8333;Crane, hoist and related plant operators
2010;8344;OPERADORES DE EMPILHADEIRAS;8290;Other machine operators and assemblers
2010;8350;MARINHEIROS DE COBERTA E AFINS;8340;Ships' deck crews and related workers
2010;9111;TRABALHADORES DOS SERVIÇOS DOMÉSTICOS EM GERAL ;9131;Domestic helpers and cleaners
2010;9112;TRABALHADORES DE LIMPEZA DE INTERIOR DE EDIFÍCIOS, ESCRITÓRIOS, HOTÉIS E OUTROS ESTABELECIMENTOS;9141;Building caretakers
2010;9121;LAVADEIROS DE ROUPAS E PASSADEIROS MANUAIS;9133;Hand-launderers and pressers
2010;9122;LAVADORES DE VEÍCULOS;9333;Freight handlers
2010;9123;LIMPADORES DE JANELAS;9141;Building caretakers
2010;9129;OUTROS TRABALHADORES DE LIMPEZA;9141;Building caretakers
2010;9211;TRABALHADORES ELEMENTARES DA AGRICULTURA ;9211;Farm-hands and labourers
2010;9212;TRABALHADORES ELEMENTARES DA PECUÁRIA ;9211;Farm-hands and labourers
2010;9213;TRABALHADORES ELEMENTARES DA AGROPECUÁRIA;9211;Farm-hands and labourers
2010;9214;TRABALHADORES ELEMENTARES DA JARDINAGEM E HORTICULTURA ;9211;Farm-hands and labourers
2010;9215;TRABALHADORES FLORESTAIS ELEMENTARES;6141;Forestry workers and loggers
2010;9216;TRABALHADORES ELEMENTARES DA CAÇA, PESCA E AQUICULTURA ;6152;Inland and coastal waters fishery workers
2010;9311;TRABALHADORES ELEMENTARES DE MINAS E PEDREIRAS ;7111;Miners and quarry workers
2010;9312;TRABALHADORES ELEMENTARES DE OBRAS PÚBLICAS E DA MANUTENÇÃO DE ESTRADAS, REPRESAS E SIMILARES;9312;Construction and maintenance labourers: roads, dams and similar constructions
2010;9313;TRABALHADORES ELEMENTARES DA CONSTRUÇÃO DE EDIFÍCIOS;9313;Building construction labourers
